quant	error	pt_var	pt_kl	cent_var	EEE_mean	patch
product	0.28802785	0.6800998581478017	0.3028650025248225	0.013211833	0.7930678115799803	1.0412175174386686
additive	0.16938533	1.1201003767488724	0.4436670305033955	0.003890629	0.8333116438356163	1.0671714088873616
